,name,headline,date,change
0,현대차,[심층기획] 3500억대 귀속자산… 전경련 해체 시 향방 주목,2017-01-02,1
1,현대차,[심층기획] 정경유착 오명에 줄줄이 탈퇴… 존폐 기로에 선 전경련,2017-01-02,1
2,현대차,"현대차株, 올해 내수 줄어도 신흥국 전망 '맑음'",2017-01-02,1
3,현대차,특검 수사에 '바짝 낮춘 이재용'…최태원은 '대담하게',2017-01-02,1
4,현대차,"화성남자 vs 금성여자 ""이 차가 최고라니까!""",2017-01-02,1
5,현대차,"위기의 정유년, CEO들은 ‘성장’을 돌파구 삼다",2017-01-02,1
6,현대차,내수서 형님 따라잡은 기아차…제네시스 빼면 승용차 판매 1위,2017-01-02,1
7,현대차,"지난해 완성차 판매 실적, 하위업체 '반전의 활약'",2017-01-02,1
8,현대차,[서울경제TV] 재계 새해 화두는 ‘변화와 혁신’,2017-01-02,1
9,현대차,"딥체인지, 퀀텀점프...정유년 재계 '과감한 혁신' 이구동성",2017-01-02,1
10,현대차,현대ㆍ기아차 글로벌 판매 800만대 무너졌다,2017-01-02,1
11,현대차,현대차 “올 판매 목표 825만대… 신차 10종 출시”,2017-01-02,1
12,현대차,"재계 결의에 찬 시무식…""같은 실수 반복 안돼""",2017-01-02,1
13,현대차,"절박한 재계 ""뼛속까지 바꿔야 산다""",2017-01-02,1
14,현대차,검증된 '3세 경영' M&A 등 공격경영 주목,2017-01-02,1
15,현대차,"삼성 전장사업팀, CES·북미오토쇼 동시 출격",2017-01-02,1
16,현대차,"""위기 정면돌파"" ""딥체인지"" ""과거 성공방식 버려라""",2017-01-02,1
17,현대차,"현대차, 2016년 판매 결산해보니",2017-01-02,1
18,현대차,[빅데이터MSI]시장심리지수 톱5…현대차·쌍용차 상승 마감,2017-01-02,1
19,현대차,기업 총수들 신년사…시대 변화에 ‘대처’ ‘쇄신’,2017-01-02,1
20,현대차,"김빠진 재계 신년회, 총수들 대거 불참",2017-01-03,1
21,현대차,한계 뛰어넘은 산업간 이종교배로 4차 산업혁명 신세계 연다,2017-01-03,1
22,현대차,[대변혁 시대…다시 시작이다] 고임금·강성 노조 피해 '엑소더스'…한국엔 '유턴 ...,2017-01-03,1
23,현대차,"오랜만이다, 너 '차화정'",2017-01-03,1
24,현대차,[장 마감 후 기업공시]1월3일,2017-01-03,1
25,현대차,"정의선 현대차 부회장, 3년연속 CES 참석",2017-01-03,1
26,현대차,"삼성전자 사상 최고가…코스피 2,040선 안착",2017-01-03,1
27,현대차,"[새해 벽두부터 움츠린 기업] 재계 신년인사회, 전경련 회장도 불참",2017-01-03,1
28,현대차,"[Fact Checker] 野, 대기업 법인세 실효세율 11%라는데",2017-01-03,1
29,현대차,"정의선 현대차 부회장, CES 참석차 출국",2017-01-03,1
30,현대차,"신흥시장 회복+신차 효과..현대,기아차 회복 시동거나",2017-01-03,1
31,현대차,"현대건설, 해외공사 청신호…2년째 1조 클럽 기대",2017-01-03,1
32,현대차,4분기 실적시즌 개막.. 새해 증시 견인차 될까,2017-01-03,1
33,현대차,"50돌 맞은 CES, 첨단산업 경연장 업그레이드",2017-01-03,1
34,현대차,재벌 승계 공식이 바뀐다,2017-01-03,1
35,현대차,"현대차 싼타페, 국내 SUV 첫 내수 100만대 판매 돌파",2017-01-03,1
36,현대차,"현대차, 1200억 규모 MMT 매수",2017-01-03,1
37,현대차,[마켓뷰] 2040 넘은 코스피…삼성전자 또 신고가 경신,2017-01-03,1
38,현대차,"현대차, HMC투자증권 MMT 1천200억원어치 매수",2017-01-03,1
39,현대차,현대차 HMC證 통해 1200억원 단기금융 투자,2017-01-03,1
40,현대차,"경제계 신년인사회 ""정경유착 고리 끊고 국민신뢰 회복할 것""",2017-01-04,1
41,현대차,[서울경제TV] 2017 경제계 신년인사회··· 10대 그룹 불참속 진행,2017-01-04,1
42,현대차,‘우울한’ 경제계 신년인사회…10대그룹 총수들 모두 불참,2017-01-04,1
43,현대차,신년인사회에 10대 그룹 모두 불참...우울한 잔치,2017-01-04,1
44,현대차,10대그룹 총수 빠진채 재계 신년인사회...메시지도 신뢰회복(종합),2017-01-04,1
45,현대차,"힘 빠진 경제계 신년인사회...""기업, 활기찬 맥박 절실""",2017-01-04,1
46,현대차,썰렁한 경제계 신년인사회...10대 그룹 총수 모두 불참,2017-01-04,1
47,현대차,'아이오닉' 美 자율주행 시연 성공,2017-01-04,1
48,현대차,"박용만 상의 회장 ""국민신뢰 회복하겠다""…경제계 신년회",2017-01-04,1
49,현대차,"신형 모닝 스타트, '신차 전쟁' 시작됐다",2017-01-04,1
50,현대차,최순실게이트에 경제계 신년회 '썰렁'…10대그룹 총수 불참,2017-01-04,1
51,현대차,“국민신뢰 회복하겠다”…경제계 신년회,2017-01-04,1
52,현대차,"'조용한' 경제계 신년회, ""경제살리자"" 한목소리",2017-01-04,1
53,현대차,"박용만 상의 회장 ""국민신뢰 회복하겠다""…경제계 신년회(종합)",2017-01-04,1
54,현대차,“쏘나타 안전벨트 결함” 31만여대 리콜 가능성,2017-01-04,1
55,현대차,"""올 뉴 모닝으로 경차시장 1위 탈환하겠다"" 반격 시동 건 현대기아차",2017-01-04,1
56,현대차,"[머니S포토] 손경식 CJ그룹 회장, '경제계 신년인사회' 참석",2017-01-04,1
57,현대차,"대한상의 경제계 신년인사회, 10대 그룹 총수 불참",2017-01-04,1
58,현대차,`초라한` 경제계 신년인사회,2017-01-04,1
59,현대차,商議 신년 인사회 “반성ㆍ책임” 목소리,2017-01-04,1
60,현대차,"""朴대통령 재벌 독대서 미르 출연액 정해…삼성엔 '승마'""(종합)",2017-01-05,0
61,현대차,[미리보는 이데일리신문]정권 줄서는 '정치검사' 퇴출시켜야,2017-01-05,0
62,현대차,"손보업계 ""새 이동수단 보험시장 잡아라""",2017-01-05,0
63,현대차,"[CES 2017] 車가 초연결시대 중심...정의선 ""커넥티드 카로 미래시장 주도...",2017-01-05,0
64,현대차,"[CES 2017] 운전자와 교감하는 車, 하나의 생활공간이 된다",2017-01-05,0
65,현대차,CES 무대에 선 정의선 현대차 부회장 “자율주행차 양산 총력”,2017-01-05,0
66,현대차,[이슈&워치] 순환출자 없애라면서 지주사 막는 국회,2017-01-05,0
67,현대차,[CES 2017] ② CES 주연 꿰찬 자율주행차,2017-01-05,0
68,현대차,"[정치권 경제법안 좌클릭 경쟁]""자사주 의결권 묶이면 지주사 물거품""...5개 그...",2017-01-05,0
69,현대차,"정의선 부회장 ""현대차, 미래 모빌리티 기술로 삶 동반자 될것""",2017-01-05,0
70,현대차,"정의선 ""IoT 연계 초연결지능車 개발""",2017-01-05,0
71,현대차,“현대차의 미래는 친환경ㆍ자율주행ㆍ연결”,2017-01-05,0
72,현대차,KDI “11월 지표 개선은 일시적 현상···경기 단기 개선 어렵다”,2017-01-05,0
73,현대차,[CES 2017 개막] 현대자동차 주목받은 미래 기술,2017-01-05,0
74,현대차,"현대캐피탈, 금리 2.9% 30만원 할인 '신차 구매' 이벤트",2017-01-05,0
75,현대차,"[이종우의 흐름읽기] 대형주, 실적 따라 주가 차별화 전망",2017-01-05,0
76,현대차,[마켓뷰] 640 넘은 코스닥…7거래일 연속 상승,2017-01-05,0
77,현대차,"SK하이닉스, 또 신고가…'마의 벽' 5만원 뚫나(종합)",2017-01-05,0
78,현대차,최순실 게이트 등 엎친데 덮친 고용시장 '기업 옥죄기(?)'나선 정부... 효과는...,2017-01-05,0
79,현대차,[CES2017]자율주행차·IoT·AI·로봇…'4차 산업혁명' 향연 펼친다,2017-01-05,0
80,현대차,"엔비디아 CEO 만난 정의선 ""자율주행 협력""",2017-01-06,0
81,현대차,현대차 VR 체험하는 관람객들,2017-01-06,0
82,현대차,현대차 웨어러블 로봇,2017-01-06,0
83,현대차,"[마켓뷰] 코스피, 심리적 저항선 2050 못 넘어…코스닥은 9거래일 연속 상승",2017-01-06,0
84,현대차,"코스피, 외국인 매수세로 2050선 코앞… 2049.12 마감",2017-01-06,0
85,현대차,"코스피, 삼성전자 `깜짝실적`에 2050선 턱밑서 마감",2017-01-06,0
86,현대차,4차 산업혁명 훈풍…시동 거는 車부품주,2017-01-06,0
87,현대차,"삼성전자 실적 '시장도 놀랐다'…코스피 2,050선 육박(종합)",2017-01-06,0
88,현대차,"[마감시황] 삼성전자 ‘어닝서프라이즈’에 코스피 2,050 문턱까지",2017-01-06,0
89,현대차,<특징주> SK하이닉스 이틀째 신고가…5만원 회복 시도(종합),2017-01-06,0
90,현대차,코스피 2050 코 앞에 두고 마감…전기전자 강세,2017-01-06,0
91,현대차,"[마감시황] 코스피, 삼성전자 등 반도체업종 강세에 상승 마감",2017-01-06,0
92,현대차,"코스피, 삼성전자 '훈풍'에 상승…2,050선 육박",2017-01-06,0
93,현대차,"[시황종합]코스피, 삼성전자 실적호조에 2050선 턱밑",2017-01-06,0
94,현대차,[마감시황]삼성전자 ‘어닝서프라이즈’에 힘 받은 코스피,2017-01-06,0
95,현대차,"[마감시황]코스피, 삼성전자 깜짝 실적에 2050선 턱밑 상승",2017-01-06,0
96,현대차,"코스피, 반도체株 호조에 2050선 '눈 앞'",2017-01-06,0
97,현대차,"[CES2017]'라스베이거스 총집결' CEO들 ""미래 먹거리는 무엇""",2017-01-06,0
98,현대차,[마감]'땡큐 삼성전자' 코스피 하루만에 반등…2050선 목전,2017-01-06,0
99,현대차,[로봇뉴스]코스피와 코스닥 시가와 비슷한 강보합세 마감,2017-01-06,0
100,현대차,다보스 포럼으로 달려가는 오너 3세들,2017-01-09,0
101,현대차,"한국, 자동차 생산국 6위로 추락",2017-01-09,0
102,현대차,"한국차, 연산 422만대로 인도에 뒤져 '빅5' 밖으로",2017-01-09,0
103,현대차,"[기획] 최순실 국정농단 연루 현대車, 공정거래법 위반 의혹",2017-01-09,0
104,현대차,"한국, 완성車 생산국 ‘빅5’ 밀려나",2017-01-09,0
105,현대차,세계경제 급변하는데 기업총수들 발묶여.. 더 멀어진 경기회복,2017-01-09,0
106,현대차,"총수들, 다보스포럼 대거 불참.. 해외경영 올스톱",2017-01-09,0
107,현대차,트럼프 위협에 몸사리는 현대·기아차…성장정체가 되레 藥?,2017-01-09,0
108,현대차,"트럼프에 놀란 국내 산업계, 미국 현지공장 설립 검토 확산",2017-01-09,0
109,현대차,[마켓뷰] 삼성전자·하이닉스 신고가에도 2050 못 넘은 코스피,2017-01-09,0
110,현대차,최순실 사태 기업 옥죄기 100일 넘을 듯...글로벌 경영 차질,2017-01-09,0
111,현대차,정의선 현대자동차 부회장 “상상하는 모든 차 내놓겠다”,2017-01-09,0
112,현대차,"코스피, 기관 매도로 '약보합'… 2048.78 마감",2017-01-09,0
113,현대차,"[마감시황] 코스피, 기관 매도에 2,050 문턱서 또 다시 좌절···삼성전자는 ...",2017-01-09,0
114,현대차,[마감시황] 삼성전자 사상최고가 경신 행진에도 힘 못쓴 코스피,2017-01-09,0
