,name,headline,date,change
0,셀트리온,셀트리온헬스케어·넷마블…'IPO 대어' 줄줄이 대기,2017-01-02,1
1,셀트리온,[장외주식] 장외주요종목 상승세,2017-01-02,1
2,셀트리온,"코스피·코스닥, 등락 반복 끝에…약보합 장 마감",2017-01-02,1
3,셀트리온,"코스닥, 새해 첫 거래일 강보합… 632.04 마감",2017-01-02,1
4,셀트리온,"코스닥, 2017년 첫 거래일 강보합…630선 지켜",2017-01-02,1
5,셀트리온,[증시마감]새해 첫 거래 '하락' 아쉬운 '1월 효과'...코스피 ↑·코스닥↓,2017-01-02,1
6,셀트리온,"[마감]코스닥, 中규제 우려에도 강보합…630선 지지",2017-01-02,1
7,셀트리온,[시황종합]코스피 새해 첫날 약보합... 中 관련주 약세,2017-01-02,1
8,셀트리온,"[시황종합]새해 첫날 코스피, 기관 '팔자'에 2020선 유지",2017-01-02,1
9,셀트리온,[마감시황] 새해 첫 증시…코스피ㆍ코스닥 ‘눈치보기’ 보합권,2017-01-02,1
10,셀트리온,[서울경제TV] '코스닥의 계절' 눈 여겨볼 종목은,2017-01-03,0
11,셀트리온,"[장외주식] 한국코러스, 52주 최저가",2017-01-03,0
12,셀트리온,"코스닥, 개인·외국인 매수… ‘강세’",2017-01-03,0
13,셀트리온,"[마감]코스닥, 닷새째 상승…인터넷·게임주 강세",2017-01-03,0
14,셀트리온,[시황종합]코스피 2040대 안착... 삼성電 사상최고가,2017-01-03,0
15,셀트리온,"[마감시황]삼성전자 사상최고가 경신행진, 코스피 1월효과 톡톡히… 2043 마감",2017-01-03,0
16,셀트리온,[시황종합]외인 '사자'에 코스피 2040선 돌파,2017-01-03,0
17,셀트리온,"코스닥, 개인·외국인 '사자'에 5거래일째 상승 마감",2017-01-03,0
18,셀트리온,[인사]셀트리온그룹,2017-01-03,0
19,셀트리온,[인사] 셀트리온그룹,2017-01-03,0
20,셀트리온,[인사] 셀트리온그룹,2017-01-03,0
21,셀트리온,[인사] 셀트리온그룹,2017-01-03,0
22,셀트리온,<인사> 셀트리온그룹,2017-01-03,0
23,셀트리온,"코스피, 2040선 턱밑… 삼성電 최고가 '183만1000원'",2017-01-03,0
24,셀트리온,"광주·전남, 지난해 12월 주식거래량 증가… 대금은 감소",2017-01-03,0
25,셀트리온,"코스피, 2040선 엿봐…삼성전자 '사상 최고가'",2017-01-03,0
26,셀트리온,"[오늘의포인트]제약사, 무상증자 '봇물'... 주가 살릴까",2017-01-03,0
27,셀트리온,"코스피, 상승폭 확대…중국 차이신 PMI지수 예상 '상회'",2017-01-03,0
28,셀트리온,"코스피, 2030선 줄다리기…개인·외인VS기관",2017-01-03,0
29,셀트리온,"코스피, 외국인·개인 '사자'에 2,030선 회복(종합)",2017-01-03,0
30,셀트리온,"[장외주식] 공모예정기업인 봉제의복 제조업체 호전실업, 횡보세 지속",2017-01-04,0
31,셀트리온,"코스닥, 6거래일째 강세… 639.79 마감",2017-01-04,0
32,셀트리온,"[시황종합]코스피, 외인 '사자' 연일 상승... 코스닥 640선 턱밑",2017-01-04,0
33,셀트리온,"[마감시황]코스피 강보합 마감, 외인ㆍ개인 동반매수에 상승세",2017-01-04,0
34,셀트리온,"[마감]코스닥, 엿새 연속 상승…인터넷·헬스케어주 ‘강세’",2017-01-04,0
35,셀트리온,코스피 보합권서 횡보... 코스닥 6일째 상승,2017-01-04,0
36,셀트리온,[닭띠 CEO가 뛴다]제약업계 체질 개선…셀트리온 서정진·광동제약 최성원 주목,2017-01-04,0
37,셀트리온,"코스피, 2040선 중반에서 횡보…개인·외인VS기관",2017-01-04,0
38,셀트리온,[다시 뛰는 바이오①] 美 시장 뚫는 6번째 토종 신약 '임박',2017-01-04,0
39,셀트리온,[다시 뛰는 바이오①] 美 시장 뚫는 6번째 토종 신약 '임박',2017-01-04,0
40,셀트리온,"[마켓인사이트] 미래에셋, 1조 벤처펀드 '순항'…셀트리온도 750억 투자 '동참...",2017-01-05,1
41,셀트리온,"[다시 뛰는 바이오②] CJ헬스케어·티슈진, 상장 닻 올린다",2017-01-05,1
42,셀트리온,"셀트리온 ""올해 매출 8,604억원 전망""…전년 대비 29% 성장",2017-01-05,1
43,셀트리온,"코스닥, 개인·외국인 순매수… ‘강세’",2017-01-05,1
44,셀트리온,"[다시 뛰는 바이오②] CJ헬스케어·티슈진, 상장 닻 올린다",2017-01-05,1
45,셀트리온,"코스닥, 1월 효과 타고 '훨훨'…7거래일 연속 상승 마감",2017-01-05,1
46,셀트리온,"[시황종합]코스피, 약보합... 코스닥 두달만에 640대 회복",2017-01-05,1
47,셀트리온,"[마감시황] 코스피, 개인ㆍ외인 매수세에 2040선 지지ㆍ정체",2017-01-05,1
48,셀트리온,[마감]코스닥 7거래일 연속 상승..외국인·개인 동반 순매수,2017-01-05,1
